Order,Next,Count
2,48764,1
2,48772,1
2,48785,1
2,48904,1
2,49104,7
2,49296,1
2,49324,2809
2,49328,76
2,49332,49
2,49334,6
2,49340,85
2,49345,139
2,49352,59
2,49353,12
2,49356,2
2,49373,284
2,49380,7
2,49401,1
2,49408,1
2,49436,291
2,49437,6
2,49440,126
2,49444,18
2,49452,14
2,49453,3
2,49457,156
2,49464,192
2,49465,2
2,49468,6
2,49472,9
2,49483,1
2,49492,1
2,49528,1
2,49548,275
2,49549,16
2,49552,4
2,49556,3
2,49564,1
2,49569,14
2,49632,3
2,49660,17
2,49688,319
2,49689,4
2,49692,29
2,49696,12
2,49707,1
2,49709,5
2,49714,2
2,49772,2
2,49776,1
2,49780,1
2,49800,19
2,49819,3
2,49828,302
2,49836,26
2,49845,3
2,49849,11
2,49884,180
2,49885,58
2,49888,179
2,49892,142
2,49900,65
2,49901,4
2,49903,1
2,49905,11
2,49920,2
2,49933,12
2,50028,4
2,50056,1
2,50136,34
2,50280,11
2,50297,6
2,50416,7
2,50472,1
2,50473,1
2,50500,634
2,50501,37
2,50504,92
2,50508,94
2,50516,46
2,50517,6
2,50521,32
2,50526,11
2,50528,48
2,50529,7
2,50532,14
2,50536,19
2,50549,3
2,50556,59
2,50557,29
2,50567,1
2,50577,133
2,50612,165
2,50613,2
2,50616,96
2,50620,12
2,50628,8
2,50629,20
2,50630,1
2,50640,166
2,50641,4
2,50644,26
2,50648,7
2,50656,2
2,50657,2
2,50661,1
2,50668,234
2,50669,469
2,50672,923
2,50676,95
2,50684,6
2,50685,1
2,50689,330
2,50694,1
2,50696,168
2,50704,1
2,50715,18
2,50724,381
2,50725,22
2,50728,61
2,50732,45
2,50740,8
2,50741,2
2,50745,1
2,50752,28
2,50756,15
2,50773,54
2,50780,7
2,50808,755
2,50812,4
2,50816,1
2,50836,50
2,50857,37
2,50864,112
2,50868,57
2,50872,36
2,50880,2
2,50881,4
2,50885,2
2,50892,46
2,50896,181
2,50900,21
2,50920,6
2,50928,1
2,50937,30
2,50948,223
2,50952,61
2,50956,10
2,50967,1
2,50969,1
2,50976,557
2,50977,39
2,50980,64
2,50984,17
2,50997,1
2,51004,13
2,51008,40
2,51012,27
2,51020,251
2,51025,38
2,51032,94
2,51060,1685
2,51061,2
2,51064,370
2,51068,696
2,51069,21
2,51076,74
2,51077,36
2,51080,1
2,51081,87
2,51082,5
2,51088,310
2,51089,94
2,51092,5
2,51096,13
2,51104,8
2,51105,3
2,51109,120
2,51116,50
2,51117,4
2,51200,83
2,51201,49
2,51204,389
2,51208,24
2,51210,7
2,51216,16
2,51217,2
2,51219,1
2,51221,403
2,51228,378
2,51312,348
2,51313,3
2,51316,17
2,51320,7
2,51328,4
2,51329,2
2,51333,179
2,51339,2
2,51340,19
2,51452,306
2,51453,21
2,51456,6
2,51460,9
2,51473,468
2,51544,6
2,51564,1
2,51593,49
2,51600,1
2,51613,12
2,51648,383
2,51649,33
2,51652,73
2,51656,33
2,51664,1
2,51665,74
2,51667,1
2,51669,2
2,51676,8
2,51677,4
2,51687,2
2,51901,2
2,52264,25
2,52265,2
2,52268,1
2,52272,9
2,52280,491
2,52281,2
2,52285,44
2,52292,10
2,52293,10
2,52376,32
2,52377,6
2,52380,69
2,52384,77
2,52392,1
2,52395,41
2,52397,65
2,52404,50
2,52412,4
2,52488,147
2,52489,2
2,52507,4
2,52509,27
2,52572,96
2,52628,29
2,52629,49
2,52632,23
2,52636,81
2,52649,26
2,52684,1
2,52712,36
2,52769,16
2,52824,19
2,52828,24
2,52832,6
2,52840,6
2,52841,1
2,52845,22
2,52852,114
2,52856,33
2,52860,18
2,52868,4
2,52880,71
2,52888,25
2,52896,7
2,52964,18
2,52968,5
2,52972,6
2,52980,83
2,52981,2
2,52983,1
2,52992,100
2,52996,2
2,53000,3
2,53011,3
2,53076,86
2,53080,28
2,53084,20
2,53092,2
2,53097,4
2,53160,12
2,53168,2
2,53216,56
2,53220,1
2,53224,5
2,53244,9
2,53300,5
2,53301,1
2,53304,4
2,53328,4
2,53356,57
2,53360,3
2,53364,40
2,53412,22
2,53413,1
2,53420,11
2,53440,58
2,53441,5
2,53444,1202
2,53448,13
2,53456,3
2,53457,1
2,53461,2
2,53468,98
2,53469,6
2,53552,11
2,53553,3
2,53560,1
2,53573,12
2,53580,49
2,53581,7
2,53584,5
2,53588,7
2,53664,35
2,53672,38
2,53680,3
2,53685,75
2,53748,17
2,53804,27
2,53808,1
2,53812,4
2,53888,53
2,53916,26
2,53944,60
2,53945,153
2,53960,1
2,54000,9
2,54016,4
2,54028,131
2,54032,8
2,54036,23
2,54044,45
2,54045,2
2,54047,1
2,54056,16
2,54060,5
2,54077,2
2,54140,14
2,54156,2
2,54168,59
2,54172,6
2,54176,5
2,54185,1
2,54200,15
2,54217,87
2,54224,16
2,54252,73
2,54253,5
2,54256,4
2,54260,45
2,54268,4
2,54364,89
2,54392,18
2,54408,2
2,54411,2
2,54413,14
2,54512,1
2,54532,355
2,54540,63
2,54588,59
2,54589,2
2,54592,43
2,54596,14
2,54604,1
2,54609,5
2,54616,234
2,54617,86
2,54620,906
2,54624,8
2,54632,50
2,54633,20
2,54637,41
2,54644,144
2,54645,34
2,54648,1
2,54660,3
2,54663,3
2,54665,138
2,54671,3
2,54693,13
2,54728,27
2,54732,20
2,54736,1
2,54749,58
2,54756,93
2,54757,1
2,54760,24
2,54764,19
2,54777,1
2,54785,16
2,54788,302
2,54792,30
2,54800,1
2,54801,17
2,54805,57
2,54812,1
2,54840,58
2,54841,3
2,54844,11
2,54848,14
2,54856,2
2,54861,37
2,54865,1
2,54868,121
2,54869,16
2,54872,34
2,54876,17
2,54889,33
2,54924,43
2,54945,1
2,54952,5
2,54980,78
2,54981,1
2,54984,30
2,54988,1
2,54999,2
2,55036,1
2,55092,10
2,55113,1
2,55120,1
2,55121,12
2,55124,10
2,55137,4
2,55141,7
2,55148,10
2,55152,2
2,55176,33
2,55180,1
2,55184,6
2,55192,13
2,55193,1
2,65372,1
2,1114113,44003
3,32,98135
3,33,32
3,34,90
3,35,6
3,36,1
3,38,1
3,39,51
3,40,70
3,42,12
3,43,7
3,44,12
3,45,71
3,46,36
3,47,1
3,48,8
3,49,3775
3,50,1714
3,51,226
3,52,174
3,53,210
3,54,170
3,55,123
3,56,133
3,57,118
3,58,6
3,60,63
3,61,9
3,62,40
3,64,1
3,65,46
3,66,22
3,67,112
3,68,76
3,69,31
3,70,16
3,71,73
3,72,66
3,73,51
3,74,15
3,75,41
3,76,19
3,77,57
3,78,34
3,79,30
3,80,49
3,81,14
3,82,47
3,83,70
3,84,31
3,85,16
3,86,19
3,87,20
3,88,16
3,89,2
3,90,1
3,91,14
3,92,7
3,93,2
3,94,1
3,97,11
3,98,1
3,99,11
3,100,5
3,101,15
3,102,5
3,103,8
3,104,6
3,105,15
3,106,2
3,107,3
3,108,1
3,109,24
3,110,9
3,112,4
3,113,3
3,114,4
3,115,6
3,116,6
3,117,3
3,118,6
3,120,3
3,121,2
3,122,2
3,123,24
3,124,388
3,125,11
3,160,2
3,183,3
3,916,5
3,946,1
3,952,1
3,8212,2
3,8216,23
3,8217,1
3,8220,33
3,8224,1
3,8226,15
3,8251,7
3,9312,2
3,9313,2
3,9314,2
3,9315,2
3,9316,2
3,9317,1
3,9318,1
3,9319,1
3,9670,9
3,9679,2
3,9734,2
3,12296,8
3,12298,230
3,12300,3
3,12302,3
3,12303,1
3,12593,3
3,12596,3
3,12599,3
3,12601,3
3,12609,3
3,12610,3
3,12613,3
3,12615,3
3,12616,3
3,12618,3
3,12619,3
3,12620,3
3,12621,3
3,12622,3
3,19968,1
3,19976,1
3,20870,1
3,21069,2
3,21516,1
3,24996,1
3,26178,1
3,26412,1
3,26481,1
3,26611,1
3,33836,2
3,35264,1
3,35912,1
3,37325,1
3,38596,1
3,38738,1
3,38750,1
3,40736,1
3,44032,308
3,44033,846
3,44036,27
3,44040,51
3,44048,46
3,44049,2
3,44050,1
3,44053,38
3,44057,1091
3,44060,189
3,44061,2
3,44068,9
3,44079,1
3,44144,37
3,44148,59
3,44152,2
3,44160,15
3,44169,3
3,44172,63
3,44176,4
3,44200,6
3,44201,5
3,44204,3
3,44208,79
3,44217,1
3,44221,249
3,44225,1
3,44228,88
3,44256,498
3,44257,6
3,44260,1
3,44263,2
3,44264,12
3,44273,14
3,44277,244
3,44284,128
3,44285,1
3,44288,152
3,44292,2
3,44305,83
3,44340,18
3,44361,2
3,44368,178
3,44396,160
3,44397,351
3,44400,98
3,44404,12
3,44405,2
3,44417,10
3,44428,14
3,44452,4
3,44480,19
3,44484,1
3,44508,11
3,44512,1
3,44536,1082
3,44537,41
3,44540,69
3,44544,24
3,44552,56
3,44553,11
3,44557,11
3,44592,1773
3,44596,6
3,44600,8
3,44608,132
3,44618,1
3,44620,1
3,44628,1
3,44844,2
3,44852,1
3,44867,1
3,45000,1
3,45208,142
3,45209,2
3,45210,1
3,45212,9
3,45216,6
3,45224,71
3,45225,4
3,45227,1
3,45229,16
3,45230,6
3,45233,1
3,45236,74
3,45253,2
3,45257,23
3,45320,2
3,45328,3
3,45331,7
3,45348,60
3,45349,2
3,45367,5
3,45380,19
3,45432,257
3,45433,9
3,45436,43
3,45440,10
3,45453,46
3,45458,8
3,45516,24
3,45572,19
3,45576,4
3,45656,2
3,45684,71
3,45716,49
3,45733,6
3,45768,39
3,45772,4
3,45776,2
3,45784,2
3,45787,2
3,45796,316
3,45800,113
3,45803,1
3,45804,69
3,45812,4
3,45817,103
3,45823,2
3,45824,1340
3,45843,6
3,45908,34
3,45909,5
3,45912,2
3,45916,1
3,45927,9
3,45929,14
3,45936,66
3,45940,15
3,45944,4
3,46020,216
3,46021,300
3,46024,1
3,46028,13
3,46039,1
3,46041,220
3,46076,3
3,46104,2
3,46160,91
3,46168,7
3,46181,2
3,46244,8
3,46272,2
3,46300,31
3,46301,2
3,46307,5
3,46308,2
3,46321,24
3,46356,70
3,46384,65
3,46392,1
3,46412,8
3,46496,1
3,46497,9
3,46608,298
3,46748,2
3,46832,1
3,46848,1
3,46907,1
3,46972,129
3,46973,2
3,46976,2
3,47000,2
3,47004,1
3,47016,1
3,47017,1
3,47021,1
3,47084,99
3,47085,2
3,47088,6
3,47112,82
3,47116,1
3,47128,2
3,47129,1
3,47196,266
3,47197,5
3,47204,2
3,47212,1
3,47217,3
3,47329,3
3,47336,43
3,47337,4
3,47340,4
3,47420,2
3,47448,3
3,47476,41
3,47484,36
3,47532,133
3,47536,42
3,47540,2
3,47553,3
3,47560,203
3,47561,17
3,47564,109
3,47566,30
3,47568,42
3,47579,1
3,47581,32
3,47582,1
3,47588,65
3,47589,51
3,47592,8
3,47673,5
3,47676,8
3,47680,18
3,47688,1
3,47700,91
3,47701,2
3,47704,22
3,47708,2
3,47721,1
3,47728,3
3,47729,2
3,47732,13
3,47736,3
3,47749,91
3,47751,23
3,47784,164
3,47785,24
3,47787,2
3,47788,5
3,47792,5
3,47800,3
3,47805,15
3,47896,4
3,47924,129
3,47928,1344
3,47932,189
3,48012,6
3,48016,2
3,48036,1
3,48120,603
3,48124,121
3,48127,1
3,48128,16
3,48136,1
3,48143,1
3,48145,1
3,48148,147
3,48149,95
3,48152,106
3,48156,110
3,48157,3
3,48165,5
3,48169,59
3,48176,32
3,48177,64
3,48180,1
3,48192,3
3,48197,1
3,48260,42
3,48264,16
3,48268,1
3,48276,24
3,48277,33
3,48288,133
3,48289,24
3,48292,2
3,48296,38
3,48317,3
3,48320,27
3,48324,9
3,48337,25
3,48372,127
3,48373,42
3,48374,1
3,48376,36
3,48380,20
3,48388,5
3,48393,5
3,48464,1
3,48512,151
3,48513,77
3,48516,122
3,48520,68
3,48521,1
3,48531,1
3,48533,2
3,48596,4
3,48652,85
3,48660,40
3,48708,194
3,48709,5
3,48712,32
3,48716,18
3,48729,4
3,48730,1
3,48731,9
3,48744,2
3,48764,1
3,48772,1
3,48785,1
3,48904,1
3,49104,7
3,49296,1
3,49324,2809
3,49328,76
3,49332,49
3,49334,6
3,49340,85
3,49345,139
3,49352,59
3,49353,12
3,49356,2
3,49373,284
3,49380,7
3,49401,1
3,49408,1
3,49436,291
3,49437,6
3,49440,126
3,49444,18
3,49452,14
3,49453,3
3,49457,156
3,49464,192
3,49465,2
3,49468,6
3,49472,9
3,49483,1
3,49492,1
3,49528,1
3,49548,275
3,49549,16
3,49552,4
3,49556,3
3,49564,1
3,49569,14
3,49632,3
3,49660,17
3,49688,319
3,49689,4
3,49692,29
3,49696,12
3,49707,1
3,49709,5
3,49714,2
3,49772,2
3,49776,1
3,49780,1
3,49800,19
3,49819,3
3,49828,302
3,49836,26
3,49845,3
3,49849,11
3,49884,180
3,49885,58
3,49888,179
3,49892,142
3,49900,65
3,49901,4
3,49903,1
3,49905,11
3,49920,2
3,49933,12
3,50028,4
3,50056,1
3,50136,34
3,50280,11
3,50297,6
3,50416,7
3,50472,1
3,50473,1
3,50500,634
3,50501,37
3,50504,92
3,50508,94
3,50516,46
3,50517,6
3,50521,32
3,50526,11
3,50528,48
3,50529,7
3,50532,14
3,50536,19
3,50549,3
3,50556,59
3,50557,29
3,50567,1
3,50577,133
3,50612,165
3,50613,2
3,50616,96
3,50620,12
3,50628,8
3,50629,20
3,50630,1
3,50640,166
3,50641,4
3,50644,26
3,50648,7
3,50656,2
3,50657,2
3,50661,1
3,50668,234
3,50669,469
3,50672,923
3,50676,95
3,50684,6
3,50685,1
3,50689,330
3,50694,1
3,50696,168
3,50704,1
3,50715,18
3,50724,381
3,50725,22
3,50728,61
3,50732,45
3,50740,8
3,50741,2
3,50745,1
3,50752,28
3,50756,15
3,50773,54
3,50780,7
3,50808,755
3,50812,4
3,50816,1
3,50836,50
3,50857,37
3,50864,112
3,50868,57
3,50872,36
3,50880,2
3,50881,4
3,50885,2
3,50892,46
3,50896,181
3,50900,21
3,50920,6
3,50928,1
3,50937,30
3,50948,223
3,50952,61
3,50956,10
3,50967,1
3,50969,1
3,50976,557
3,50977,39
3,50980,64
3,50984,17
3,50997,1
3,51004,13
3,51008,40
3,51012,27
3,51020,251
3,51025,38
3,51032,94
3,51060,1685
3,51061,2
3,51064,370
3,51068,696
3,51069,21
3,51076,74
3,51077,36
3,51080,1
3,51081,87
3,51082,5
3,51088,310
3,51089,94
3,51092,5
3,51096,13
3,51104,8
3,51105,3
3,51109,120
3,51116,50
3,51117,4
3,51200,83
3,51201,49
3,51204,389
3,51208,24
3,51210,7
3,51216,16
3,51217,2
3,51219,1
3,51221,403
3,51228,378
3,51312,348
3,51313,3
3,51316,17
3,51320,7
3,51328,4
3,51329,2
3,51333,179
3,51339,2
3,51340,19
3,51452,306
3,51453,21
3,51456,6
3,51460,9
3,51473,468
3,51544,6
3,51564,1
3,51593,49
3,51600,1
3,51613,12
3,51648,383
3,51649,33
3,51652,73
3,51656,33
3,51664,1
3,51665,74
3,51667,1
3,51669,2
3,51676,8
3,51677,4
3,51687,2
3,51901,2
3,52264,25
3,52265,2
3,52268,1
3,52272,9
3,52280,491
3,52281,2
3,52285,44
3,52292,10
3,52293,10
3,52376,32
3,52377,6
3,52380,69
3,52384,77
3,52392,1
3,52395,41
3,52397,65
3,52404,50
3,52412,4
3,52488,147
3,52489,2
3,52507,4
3,52509,27
3,52572,96
3,52628,29
3,52629,49
3,52632,23
3,52636,81
3,52649,26
3,52684,1
3,52712,36
3,52769,16
3,52824,19
3,52828,24
3,52832,6
3,52840,6
3,52841,1
3,52845,22
3,52852,114
3,52856,33
3,52860,18
3,52868,4
3,52880,71
3,52888,25
3,52896,7
3,52964,18
3,52968,5
3,52972,6
3,52980,83
3,52981,2
3,52983,1
3,52992,100
3,52996,2
3,53000,3
3,53011,3
3,53076,86
3,53080,28
3,53084,20
3,53092,2
3,53097,4
3,53160,12
3,53168,2
3,53216,56
3,53220,1
3,53224,5
3,53244,9
3,53300,5
3,53301,1
3,53304,4
3,53328,4
3,53356,57
3,53360,3
3,53364,40
3,53412,22
3,53413,1
3,53420,11
3,53440,58
3,53441,5
3,53444,1202
3,53448,13
3,53456,3
3,53457,1
3,53461,2
3,53468,98
3,53469,6
3,53552,11
3,53553,3
3,53560,1
3,53573,12
3,53580,49
3,53581,7
3,53584,5
3,53588,7
3,53664,35
3,53672,38
3,53680,3
3,53685,75
3,53748,17
3,53804,27
3,53808,1
3,53812,4
3,53888,53
3,53916,26
3,53944,60
3,53945,153
3,53960,1
3,54000,9
3,54016,4
3,54028,131
3,54032,8
3,54036,23
3,54044,45
3,54045,2
3,54047,1
3,54056,16
3,54060,5
3,54077,2
3,54140,14
3,54156,2
3,54168,59
3,54172,6
3,54176,5
3,54185,1
3,54200,15
3,54217,87
3,54224,16
3,54252,73
3,54253,5
3,54256,4
3,54260,45
3,54268,4
3,54364,89
3,54392,18
3,54408,2
3,54411,2
3,54413,14
3,54512,1
3,54532,355
3,54540,63
3,54588,59
3,54589,2
3,54592,43
3,54596,14
3,54604,1
3,54609,5
3,54616,234
3,54617,86
3,54620,906
3,54624,8
3,54632,50
3,54633,20
3,54637,41
3,54644,144
3,54645,34
3,54648,1
3,54660,3
3,54663,3
3,54665,138
3,54671,3
3,54693,13
3,54728,27
3,54732,20
3,54736,1
3,54749,58
3,54756,93
3,54757,1
3,54760,24
3,54764,19
3,54777,1
3,54785,16
3,54788,302
3,54792,30
3,54800,1
3,54801,17
3,54805,57
3,54812,1
3,54840,58
3,54841,3
3,54844,11
3,54848,14
3,54856,2
3,54861,37
3,54865,1
3,54868,121
3,54869,16
3,54872,34
3,54876,17
3,54889,33
3,54924,43
3,54945,1
3,54952,5
3,54980,78
3,54981,1
3,54984,30
3,54988,1
3,54999,2
3,55036,1
3,55092,10
3,55113,1
3,55120,1
3,55121,12
3,55124,10
3,55137,4
3,55141,7
3,55148,10
3,55152,2
3,55176,33
3,55180,1
3,55184,6
3,55192,13
3,55193,1
3,65372,1
3,1114113,44003
4,32,98135
4,33,32
4,34,90
4,35,6
4,36,1
4,38,1
4,39,51
4,40,70
4,42,12
4,43,7
4,44,12
4,45,71
4,46,36
4,47,1
4,48,8
4,49,3775
4,50,1714
4,51,226
4,52,174
4,53,210
4,54,170
4,55,123
4,56,133
4,57,118
4,58,6
4,60,63
4,61,9
4,62,40
4,64,1
4,65,46
4,66,22
4,67,112
4,68,76
4,69,31
4,70,16
4,71,73
4,72,66
4,73,51
4,74,15
4,75,41
4,76,19
4,77,57
4,78,34
4,79,30
4,80,49
4,81,14
4,82,47
4,83,70
4,84,31
4,85,16
4,86,19
4,87,20
4,88,16
4,89,2
4,90,1
4,91,14
4,92,7
4,93,2
4,94,1
4,97,11
4,98,1
4,99,11
4,100,5
4,101,15
4,102,5
4,103,8
4,104,6
4,105,15
4,106,2
4,107,3
4,108,1
4,109,24
4,110,9
4,112,4
4,113,3
4,114,4
4,115,6
4,116,6
4,117,3
4,118,6
4,120,3
4,121,2
4,122,2
4,123,24
4,124,388
4,125,11
4,160,2
4,183,3
4,916,5
4,946,1
4,952,1
4,8212,2
4,8216,23
4,8217,1
4,8220,33
4,8224,1
4,8226,15
4,8251,7
4,9312,2
4,9313,2
4,9314,2
4,9315,2
4,9316,2
4,9317,1
4,9318,1
4,9319,1
4,9670,9
4,9679,2
4,9734,2
4,12296,8
4,12298,230
4,12300,3
4,12302,3
4,12303,1
4,12593,3
4,12596,3
4,12599,3
4,12601,3
4,12609,3
4,12610,3
4,12613,3
4,12615,3
4,12616,3
4,12618,3
4,12619,3
4,12620,3
4,12621,3
4,12622,3
4,19968,1
4,19976,1
4,20870,1
4,21069,2
4,21516,1
4,24996,1
4,26178,1
4,26412,1
4,26481,1
4,26611,1
4,33836,2
4,35264,1
4,35912,1
4,37325,1
4,38596,1
4,38738,1
4,38750,1
4,40736,1
4,44032,308
4,44033,846
4,44036,27
4,44040,51
4,44048,46
4,44049,2
4,44050,1
4,44053,38
4,44057,1091
4,44060,189
4,44061,2
4,44068,9
4,44079,1
4,44144,37
4,44148,59
4,44152,2
4,44160,15
4,44169,3
4,44172,63
4,44176,4
4,44200,6
4,44201,5
4,44204,3
4,44208,79
4,44217,1
4,44221,249
4,44225,1
4,44228,88
4,44256,498
4,44257,6
4,44260,1
4,44263,2
4,44264,12
4,44273,14
4,44277,244
4,44284,128
4,44285,1
4,44288,152
4,44292,2
4,44305,83
4,44340,18
4,44361,2
4,44368,178
4,44396,160
4,44397,351
4,44400,98
4,44404,12
4,44405,2
4,44417,10
4,44428,14
4,44452,4
4,44480,19
4,44484,1
4,44508,11
4,44512,1
4,44536,1082
4,44537,41
4,44540,69
4,44544,24
4,44552,56
4,44553,11
4,44557,11
4,44592,1773
4,44596,6
4,44600,8
4,44608,132
4,44618,1
4,44620,1
4,44628,1
4,44844,2
4,44852,1
4,44867,1
4,45000,1
4,45208,142
4,45209,2
4,45210,1
4,45212,9
4,45216,6
4,45224,71
4,45225,4
4,45227,1
4,45229,16
4,45230,6
4,45233,1
4,45236,74
4,45253,2
4,45257,23
4,45320,2
4,45328,3
4,45331,7
4,45348,60
4,45349,2
4,45367,5
4,45380,19
4,45432,257
4,45433,9
4,45436,43
4,45440,10
4,45453,46
4,45458,8
4,45516,24
4,45572,19
4,45576,4
4,45656,2
4,45684,71
4,45716,49
4,45733,6
4,45768,39
4,45772,4
4,45776,2
4,45784,2
4,45787,2
4,45796,316
4,45800,113
4,45803,1
4,45804,69
4,45812,4
4,45817,103
4,45823,2
4,45824,1340
4,45843,6
4,45908,34
4,45909,5
4,45912,2
4,45916,1
4,45927,9
4,45929,14
4,45936,66
4,45940,15
4,45944,4
4,46020,216
4,46021,300
4,46024,1
4,46028,13
4,46039,1
4,46041,220
4,46076,3
4,46104,2
4,46160,91
4,46168,7
4,46181,2
4,46244,8
4,46272,2
4,46300,31
4,46301,2
4,46307,5
4,46308,2
4,46321,24
4,46356,70
4,46384,65
4,46392,1
4,46412,8
4,46496,1
4,46497,9
4,46608,298
4,46748,2
4,46832,1
4,46848,1
4,46907,1
4,46972,129
4,46973,2
4,46976,2
4,47000,2
4,47004,1
4,47016,1
4,47017,1
4,47021,1
4,47084,99
4,47085,2
4,47088,6
4,47112,82
4,47116,1
4,47128,2
4,47129,1
4,47196,266
4,47197,5
4,47204,2
4,47212,1
4,47217,3
4,47329,3
4,47336,43
4,47337,4
4,47340,4
4,47420,2
4,47448,3
4,47476,41
4,47484,36
4,47532,133
4,47536,42
4,47540,2
4,47553,3
4,47560,203
4,47561,17
4,47564,109
4,47566,30
4,47568,42
4,47579,1
4,47581,32
4,47582,1
4,47588,65
4,47589,51
4,47592,8
4,47673,5
4,47676,8
4,47680,18
4,47688,1
4,47700,91
4,47701,2
4,47704,22
4,47708,2
4,47721,1
4,47728,3
4,47729,2
4,47732,13
4,47736,3
4,47749,91
4,47751,23
4,47784,164
4,47785,24
4,47787,2
4,47788,5
4,47792,5
4,47800,3
4,47805,15
4,47896,4
4,47924,129
4,47928,1344
4,47932,189
4,48012,6
4,48016,2
4,48036,1
4,48120,603
4,48124,121
4,48127,1
4,48128,16
4,48136,1
4,48143,1
4,48145,1
4,48148,147
4,48149,95
4,48152,106
4,48156,110
4,48157,3
4,48165,5
4,48169,59
4,48176,32
4,48177,64
4,48180,1
4,48192,3
4,48197,1
4,48260,42
4,48264,16
4,48268,1
4,48276,24
4,48277,33
4,48288,133
4,48289,24
4,48292,2
4,48296,38
4,48317,3
4,48320,27
4,48324,9
4,48337,25
4,48372,127
4,48373,42
4,48374,1
4,48376,36
4,48380,20
4,48388,5
4,48393,5
4,48464,1
4,48512,151
4,48513,77
4,48516,122
4,48520,68
4,48521,1
4,48531,1
4,48533,2
4,48596,4
4,48652,85
4,48660,40
4,48708,194
4,48709,5
4,48712,32
4,48716,18
4,48729,4
4,48730,1
4,48731,9
4,48744,2
4,48764,1
4,48772,1
4,48785,1
4,48904,1
4,49104,7
4,49296,1
4,49324,2809
4,49328,76
4,49332,49
4,49334,6
4,49340,85
4,49345,139
4,49352,59
4,49353,12
4,49356,2
4,49373,284
4,49380,7
4,49401,1
4,49408,1
4,49436,291
4,49437,6
4,49440,126
4,49444,18
4,49452,14
4,49453,3
4,49457,156
4,49464,192
4,49465,2
4,49468,6
4,49472,9
4,49483,1
4,49492,1
4,49528,1
4,49548,275
4,49549,16
4,49552,4
4,49556,3
4,49564,1
4,49569,14
4,49632,3
4,49660,17
4,49688,319
4,49689,4
4,49692,29
4,49696,12
4,49707,1
4,49709,5
4,49714,2
4,49772,2
4,49776,1
4,49780,1
4,49800,19
4,49819,3
4,49828,302
4,49836,26
4,49845,3
4,49849,11
4,49884,180
4,49885,58
4,49888,179
4,49892,142
4,49900,65
4,49901,4
4,49903,1
4,49905,11
4,49920,2
4,49933,12
4,50028,4
4,50056,1
4,50136,34
4,50280,11
4,50297,6
4,50416,7
4,50472,1
4,50473,1
4,50500,634
4,50501,37
4,50504,92
4,50508,94
4,50516,46
4,50517,6
4,50521,32
4,50526,11
4,50528,48
4,50529,7
4,50532,14
4,50536,19
4,50549,3
4,50556,59
4,50557,29
4,50567,1
4,50577,133
4,50612,165
4,50613,2
4,50616,96
4,50620,12
4,50628,8
4,50629,20
4,50630,1
4,50640,166
4,50641,4
4,50644,26
4,50648,7
4,50656,2
4,50657,2
4,50661,1
4,50668,234
4,50669,469
4,50672,923
4,50676,95
4,50684,6
4,50685,1
4,50689,330
4,50694,1
4,50696,168
4,50704,1
4,50715,18
4,50724,381
4,50725,22
4,50728,61
4,50732,45
4,50740,8
4,50741,2
4,50745,1
4,50752,28
4,50756,15
4,50773,54
4,50780,7
4,50808,755
4,50812,4
4,50816,1
4,50836,50
4,50857,37
4,50864,112
4,50868,57
4,50872,36
4,50880,2
4,50881,4
4,50885,2
4,50892,46
4,50896,181
4,50900,21
4,50920,6
4,50928,1
4,50937,30
4,50948,223
4,50952,61
4,50956,10
4,50967,1
4,50969,1
4,50976,557
4,50977,39
4,50980,64
4,50984,17
4,50997,1
4,51004,13
4,51008,40
4,51012,27
4,51020,251
4,51025,38
4,51032,94
4,51060,1685
4,51061,2
4,51064,370
4,51068,696
4,51069,21
4,51076,74
4,51077,36
4,51080,1
4,51081,87
4,51082,5
4,51088,310
4,51089,94
4,51092,5
4,51096,13
4,51104,8
4,51105,3
4,51109,120
4,51116,50
4,51117,4
4,51200,83
4,51201,49
4,51204,389
4,51208,24
4,51210,7
4,51216,16
4,51217,2
4,51219,1
4,51221,403
4,51228,378
4,51312,348
4,51313,3
4,51316,17
4,51320,7
4,51328,4
4,51329,2
4,51333,179
4,51339,2
4,51340,19
4,51452,306
4,51453,21
4,51456,6
4,51460,9
4,51473,468
4,51544,6
4,51564,1
4,51593,49
4,51600,1
4,51613,12
4,51648,383
4,51649,33
4,51652,73
4,51656,33
4,51664,1
4,51665,74
4,51667,1
4,51669,2
4,51676,8
4,51677,4
4,51687,2
4,51901,2
4,52264,25
4,52265,2
4,52268,1
4,52272,9
4,52280,491
4,52281,2
4,52285,44
4,52292,10
4,52293,10
4,52376,32
4,52377,6
4,52380,69
4,52384,77
4,52392,1
4,52395,41
4,52397,65
4,52404,50
4,52412,4
4,52488,147
4,52489,2
4,52507,4
4,52509,27
4,52572,96
4,52628,29
4,52629,49
4,52632,23
4,52636,81
4,52649,26
4,52684,1
4,52712,36
4,52769,16
4,52824,19
4,52828,24
4,52832,6
4,52840,6
4,52841,1
4,52845,22
4,52852,114
4,52856,33
4,52860,18
4,52868,4
4,52880,71
4,52888,25
4,52896,7
4,52964,18
4,52968,5
4,52972,6
4,52980,83
4,52981,2
4,52983,1
4,52992,100
4,52996,2
4,53000,3
4,53011,3
4,53076,86
4,53080,28
4,53084,20
4,53092,2
4,53097,4
4,53160,12
4,53168,2
4,53216,56
4,53220,1
